blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,timed_resp.rt,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,5,timed,13,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305186.0921352,,,,,,,,,,,,,,,,,,,,,,,,,,,,2900.6979269981384,None,2901.690922021866,None,None,0,2901.690922021866,None,,,,,,2903.2250850200653,2904.2454931735992,2903.256590127945,None,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,5,timed,13,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2908.263780117035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,6,timed,13,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305193.0298414,,,,,,,,,,2910.182526111603,None,,,,,,,,,,,,,,,,,2908.4600570201874,None,2909.4502651691437,None,2,1,2909.4502651691437,None,,,,,0.5926289558410645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,7,timed,13,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305194.8597834,,,,,,,,,,2912.0122339725494,None,,,,,,,,,,,,,,,,,2910.4149310588837,None,2911.4028780460358,None,2,1,2911.4028780460358,None,,,,,0.49884819984436035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,8,timed,13,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305197.2781498,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912.2415809631348,None,2913.2308139801025,None,2,0,2913.2308139801025,None,,,,,1.0539979934692383,,,,,2914.4018310308456,2915.4525940418243,2914.4355499744415,None,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,8,timed,13,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2919.4525949954987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,9,timed,13,sitting,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305204.1523662,,,,,,,,,,2921.30442404747,None,,,,,,,,,,,,,,,,,2919.64804315567,None,2920.6361570358276,None,2,1,2920.6361570358276,None,,,,,0.5458290576934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,10,timed,13,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305206.1601562,,,,,,,,,,2923.3124690055847,None,,,,,,,,,,,,,,,,,2921.5323390960693,None,2922.5260140895844,None,2,1,2922.5260140895844,None,,,,,0.6551811695098877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,11,timed,13,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305208.8706775,,,,,,,,,,2926.0228459835052,None,,,,,,,,,,,,,,,,,2923.541228055954,None,2924.529134988785,None,2,1,2924.529134988785,None,,,,,1.3859529495239258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,12,timed,13,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305210.9337568,,,,,,,,,,2928.085913181305,None,,,,,,,,,,,,,,,,,2926.251389026642,None,2927.241065979004,None,2,1,2927.241065979004,None,,,,,0.6951150894165039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,13,timed,13,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305213.7081912,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928.317244052887,None,2929.3075251579285,None,None,0,2929.3075251579285,None,2930.8409600257874,2931.864681959152,2930.8727140426636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,13,timed,13,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2935.88237118721,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,14,timed,13,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305221.1788907,,,,,,,,,,2938.331048965454,None,,,,,,,,,,,,,,,,,2936.084127187729,None,2937.0735170841217,None,1,1,2937.0735170841217,None,,,,,1.1090660095214844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,15,timed,13,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305223.066964,,,,,,,,,,2940.2194080352783,None,,,,,,,,,,,,,,,,,2938.5601251125336,None,2939.5514960289,None,2,1,2939.5514960289,None,,,,,0.5746729373931885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,16,timed,13,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305224.8968077,,,,,,,,,,2942.0487711429596,None,,,,,,,,,,,,,,,,,2940.4515750408173,None,2941.4401211738586,None,2,1,2941.4401211738586,None,,,,,0.48444700241088867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,17,timed,13,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305227.6095972,,,,,,,,,,2944.7627341747284,None,,,,,,,,,,,,,,,,,2942.2782139778137,None,2943.266466140747,None,1,1,2943.266466140747,None,,,,,1.3816821575164795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,18,timed,13,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305229.5532057,,,,,,,,,,2946.7054131031036,None,,,,,,,,,,,,,,,,,2944.9911999702454,None,2945.978469133377,None,1,1,2945.978469133377,None,,,,,0.6098520755767822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,19,timed,13,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305231.3817825,,,,,,,,,,2948.53409409523,None,,,,,,,,,,,,,,,,,2946.934419155121,None,2947.9245941638947,None,1,1,2947.9245941638947,None,,,,,0.472257137298584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,20,timed,13,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305233.206406,,,,,,,,,,2950.3587119579315,None,,,,,,,,,,,,,,,,,2948.762093067169,None,2949.749740123749,None,1,1,2949.749740123749,None,,,,,0.5041999816894531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,21,timed,13,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305235.0328827,,,,,,,,,,2952.185744047165,None,,,,,,,,,,,,,,,,,2950.5861020088196,None,2951.576609134674,None,2,1,2951.576609134674,None,,,,,0.4987471103668213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,22,timed,13,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305237.1563125,,,,,,,,,,2954.309053182602,None,,,,,,,,,,,,,,,,,2952.415778160095,None,2953.4041001796722,None,2,1,2953.4041001796722,None,,,,,0.7880840301513672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,23,timed,13,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305239.6314402,,,,,,,,,,2956.783816099167,None,,,,,,,,,,,,,,,,,2954.537652015686,None,2955.52645611763,None,1,1,2955.52645611763,None,,,,,1.1550321578979492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,24,timed,13,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305241.7546566,,,,,,,,,,2958.9069731235504,None,,,,,,,,,,,,,,,,,2957.01256108284,None,2958.001501083374,None,1,1,2958.001501083374,None,,,,,0.8046689033508301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,1,experiment,13,sitting,buffer,buffer,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2959.149917125702,None,1,9.039625883102417,2959.149917125702,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305267.051062,,,,,,,,,,2984.2042951583862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2968.3116431236267,None,1,4.5268988609313965,2968.3116431236267,None,2972.920282125473,None,2,9.424113988876343,2972.920282125473,None,2982.4859759807587,None,2983.4746050834656,None,2,1,0.6172490119934082,2983.4746050834656,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,2,experiment,13,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305268.8799212,,,,,,,,,,2986.0320961475372,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2984.4326791763306,None,2985.4212470054626,None,1,1,0.47609806060791016,2985.4212470054626,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,3,experiment,13,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305270.7092383,,,,,,,,,,2987.9246451854706,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986.2614209651947,None,2987.25248003006,None,1,1,0.5004329681396484,2987.25248003006,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,4,experiment,13,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305272.6586893,,,,,,,,,,2989.8116171360016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2988.0889580249786,None,2989.0813579559326,None,2,1,0.615833044052124,2989.0813579559326,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,5,experiment,13,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305275.2580488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992.381711125374,2993.432358980179,2992.415099143982,None,,,,,,,,,,,,,2990.039649963379,None,2991.028855085373,None,1,0,1.2565128803253174,2991.028855085373,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,5,experiment,13,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997.4296469688416,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,6,experiment,13,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305282.428563,,,,,,,,,,2999.5809140205383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2997.6264560222626,None,2998.6182610988617,None,2,1,0.8468739986419678,2998.6182610988617,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,7,experiment,13,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305284.19684,,,,,,,,,,3001.3491911888123,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2999.810264110565,None,3000.797362089157,None,2,1,0.415740966796875,3000.797362089157,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,8,experiment,13,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305286.0254498,,,,,,,,,,3003.1778650283813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001.578458070755,None,3002.5673921108246,None,2,1,0.504770040512085,3002.5673921108246,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,9,experiment,13,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305287.8537793,,,,,,,,,,3005.006402015686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3003.4064490795135,None,3004.396490097046,None,1,1,0.5100500583648682,3004.396490097046,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
1,10,experiment,13,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638305289.9207067,,,,,,,,,,3007.0727150440216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3005.2358779907227,None,3006.2236490249634,None,2,1,0.7198178768157959,3006.2236490249634,None,0045,001,13,2021_Nov_30_1442,task-switching-replication,2021.2.3,60.05495331545465,
