blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,6,timed,11,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742347.4342055,,,,,,,,,,3558.766007900238,None,,,,,,,,,,,,,3557.1033279895782,None,3558.094382047653,None,1,1,0.5465779304504395,3558.094382047653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,7,timed,11,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742349.3846524,,,,,,,,,,3560.716773033142,None,,,,,,,,,,,,,3558.9959421157837,None,3559.9858009815216,None,1,1,0.6271419525146484,3559.9858009815216,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,8,timed,11,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742351.8131437,,,,,,,,,,3563.1441009044647,None,,,,,,,,,,,,,3560.94624710083,None,3561.9373610019684,None,2,1,1.076841115951538,3561.9373610019684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,9,timed,11,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742353.8818083,,,,,,,,,,,,,,,,,,,,,,,,3563.3743999004364,None,3564.3641068935394,None,2,0,0.7479078769683838,3564.3641068935394,None,3565.184683918953,3566.2048799991608,3565.2178659439087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,9,timed,11,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3570.218188047409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,10,timed,11,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742360.9824047,,,,,,,,,,,,,,,,,,,,,,,,3570.4153170585632,None,3571.4050130844116,None,2,0,0.7870769500732422,3571.4050130844116,None,3572.285357117653,3573.305732011795,3572.318288087845,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,10,timed,11,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3577.3186819553375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,11,timed,11,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742368.0244975,,,,,,,,,,3579.356461048126,None,,,,,,,,,,,,,3577.5158450603485,None,3578.5055689811707,None,2,1,0.7074620723724365,3578.5055689811707,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,12,timed,11,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742369.8578122,,,,,,,,,,3581.1896970272064,None,,,,,,,,,,,,,3579.5862081050873,None,3580.5773799419403,None,2,1,0.4725019931793213,3580.5773799419403,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,13,timed,11,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742371.6305141,,,,,,,,,,3582.9625658988953,None,,,,,,,,,,,,,3581.4192979335785,None,3582.409558057785,None,2,1,0.45237302780151367,3582.409558057785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,14,timed,11,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742373.582235,,,,,,,,,,3584.914535999298,None,,,,,,,,,,,,,3583.192323923111,None,3584.183249950409,None,2,1,0.6246340274810791,3584.183249950409,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,15,timed,11,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742375.297381,,,,,,,,,,3586.629203081131,None,,,,,,,,,,,,,3585.144371986389,None,3586.135143995285,None,1,1,0.38961005210876465,3586.135143995285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,16,timed,11,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742377.3074553,,,,,,,,,,3588.6385700702667,None,,,,,,,,,,,,,3586.8585340976715,None,3587.848156929016,None,2,1,0.6656200885772705,3587.848156929016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,17,timed,11,sitting,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742378.9598005,,,,,,,,,,3590.2906908988953,None,,,,,,,,,,,,,3588.8678069114685,None,3589.856719970703,None,1,1,0.3049321174621582,3589.856719970703,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,18,timed,11,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742380.909638,,,,,,,,,,3592.241656064987,None,,,,,,,,,,,,,3590.5201709270477,None,3591.5105159282684,None,1,1,0.621182918548584,3591.5105159282684,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,19,timed,11,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742382.7428942,,,,,,,,,,3594.074270963669,None,,,,,,,,,,,,,3592.4715259075165,None,3593.4622530937195,None,2,1,0.49479007720947266,3593.4622530937195,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,20,timed,11,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742384.5166645,,,,,,,,,,3595.847820997238,None,,,,,,,,,,,,,3594.303638935089,None,3595.292769908905,None,1,1,0.41606783866882324,3595.292769908905,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,21,timed,11,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742386.8811135,,,,,,,,,,3598.212951898575,None,,,,,,,,,,,,,3596.077306032181,None,3597.0673689842224,None,1,1,1.0084021091461182,3597.0673689842224,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,22,timed,11,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742388.594674,,,,,,,,,,3599.926553964615,None,,,,,,,,,,,,,3598.44242811203,None,3599.4323930740356,None,1,1,0.37429189682006836,3599.4323930740356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,23,timed,11,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,22,22,22,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742390.4269621,,,,,,,,,,,,,,,,,,,,,,,,3600.1561739444733,None,3601.146213054657,None,1,0,0.4906189441680908,3601.146213054657,None,,,,,3601.7298690080643,3602.749887943268,3601.7642250061035,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,23,timed,11,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3606.7626938819885,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,24,timed,11,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742397.2042797,,,,,,,,,,3608.535803079605,None,,,,,,,,,,,,,3606.9922420978546,None,3607.982826948166,None,2,1,0.43802618980407715,3607.982826948166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,1,experiment,11,sitting,buffer,buffer,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3608.7793169021606,None,2,51.111356019973755,3608.7793169021606,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742459.838012,,,,,,,,,,3671.169955968857,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3659.970099925995,None,2,6.239377975463867,3659.970099925995,None,3666.3064930438995,None,2,3.246973991394043,3666.3064930438995,None,3669.6854689121246,None,3670.675717115402,None,1,1,0.3817329406738281,3670.675717115402,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,2,experiment,11,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742461.729679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3673.0325261354446,3674.051817893982,3673.0648460388184,None,,,,,,,,,,,,,,,,,3671.39940905571,None,3672.389960050583,None,2,0,0.5815260410308838,3672.389960050583,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,2,experiment,11,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3678.065134048462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,3,experiment,11,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742468.415128,,,,,,,,,,3679.747237920761,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3678.2623751163483,None,3679.2531011104584,None,1,1,0.38405609130859375,3679.2531011104584,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,4,experiment,11,sitting,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742470.0705462,,,,,,,,,,3681.4026749134064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3679.976573944092,None,3680.9672191143036,None,1,1,0.32603001594543457,3680.9672191143036,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,5,experiment,11,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742472.0802803,,,,,,,,,,3683.4118280410767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3681.6325900554657,None,3682.6193969249725,None,2,1,0.6472320556640625,3682.6193969249725,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,6,experiment,11,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742473.794705,,,,,,,,,,3685.126408100128,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3683.641347885132,None,3684.6318640708923,None,1,1,0.38295483589172363,3684.6318640708923,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,7,experiment,11,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742475.5148563,,,,,,,,,,3686.8463249206543,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3685.3563849925995,None,3686.3477370738983,None,2,1,0.3588738441467285,3686.3477370738983,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,8,experiment,11,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742477.2293427,,,,,,,,,,3688.561534881592,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3687.076241016388,None,3688.067307949066,None,2,1,0.401170015335083,3688.067307949066,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,9,experiment,11,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742479.0032275,,,,,,,,,,3690.335424900055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3688.7913539409637,None,3689.782054901123,None,2,1,0.45644283294677734,3689.782054901123,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
1,10,experiment,11,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636742480.7165434,,,,,,,,,,3692.0484290122986,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690.564894914627,None,3691.5545959472656,None,2,1,0.35291600227355957,3691.5545959472656,None,,,,,,,,,,,0011,001,11,2021_Nov_12_1236,task-switching-replication,2021.2.3,59.99336316096623,
