blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,timed_resp.rt,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.started,exp_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,exp_resp.rt,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,4,timed,04,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.2310330867767,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,5,timed,04,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572092.5670707,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.4358940124512,None,1730.4125440120697,None,None,0,1730.4125440120697,None,1731.9425708293916,1732.975872039795,1731.9597990512848,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,5,timed,04,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.965085029602,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,6,timed,04,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572099.5198326,,,,,,,,,,1738.9074351787567,None,,,,,,,,,,,,,,,,,1737.1688771247864,None,1738.148600101471,None,1,1,1738.148600101471,None,,,,,0.6589469909667969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,7,timed,04,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572101.2871847,,,,,,,,,,1740.675278186798,None,,,,,,,,,,,,,,,,,1739.130609035492,None,1740.1145560741425,None,1,1,1740.1145560741425,None,,,,,0.4565420150756836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,8,timed,04,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572103.5627139,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.898190021515,None,1741.8836691379547,None,2,0,1741.8836691379547,None,,,,,0.9677739143371582,1742.9385145902634,1743.9818811416626,1742.962149143219,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,8,timed,04,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1747.9577729701996,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,9,timed,04,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572110.6403646,,,,,,,,,,1750.0355331897736,None,,,,,,,,,,,,,,,,,1748.1704950332642,None,1749.1473500728607,None,2,1,1749.1473500728607,None,,,,,0.78662109375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,10,timed,04,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572112.505861,,,,,,,,,,,,1751.8817666769028,1752.9249641895294,1751.9041621685028,None,,,,,,,,,,,,,1750.248062133789,None,1751.22554397583,None,1,0,1751.22554397583,None,,,,,0.5345602035522461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,10,timed,04,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.9042720794678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,11,timed,04,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572119.74982,,,,,,,,,,1759.1439890861511,None,,,,,,,,,,,,,,,,,1757.1164400577545,None,1758.0927650928497,None,2,1,1758.0927650928497,None,,,,,0.9018940925598145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,12,timed,04,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572121.9373927,,,,,,,,,,1761.3325321674347,None,,,,,,,,,,,,,,,,,1759.3569841384888,None,1760.3354761600494,None,2,1,1760.3354761600494,None,,,,,0.8784329891204834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,13,timed,04,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572123.9066567,,,,,,,,,,1763.3009691238403,None,,,,,,,,,,,,,,,,,1761.543202161789,None,1762.5187990665436,None,1,1,1762.5187990665436,None,,,,,0.6475160121917725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,14,timed,04,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572126.2010157,,,,,,,,,,,,1765.5768755674362,1766.6199741363525,1765.599249124527,None,,,,,,,,,,,,,1763.5127551555634,None,1764.4888679981232,None,2,0,1764.4888679981232,None,,,,,0.982154130935669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,14,timed,04,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.5988841056824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,15,timed,04,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572133.7160015,,,,,,,,,,1773.1110520362854,None,,,,,,,,,,,,,,,,,1770.811145067215,None,1771.7880120277405,None,2,1,1771.7880120277405,None,,,,,1.1859519481658936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,16,timed,04,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572136.0700457,,,,,,,,,,1775.4644050598145,None,,,,,,,,,,,,,,,,,1773.3232400417328,None,1774.3004031181335,None,1,1,1774.3004031181335,None,,,,,1.0246808528900146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,17,timed,04,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,16,16,16,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572138.3106806,,,,,,,,,,,,,,,,,,,,,,,,,,,,1775.6763861179352,None,1776.6540131568909,None,1,0,1776.6540131568909,None,,,,,0.9417498111724854,1777.686450600624,1778.7311820983887,1777.7108521461487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,17,timed,04,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1782.7072479724884,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,18,timed,04,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572145.7730181,,,,,,,,,,,,1785.1489235162735,1786.1924841403961,1785.1713562011719,None,,,,,,,,,,,,,1782.9191720485687,None,1783.8962180614471,None,2,0,1783.8962180614471,None,,,,,1.1268019676208496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,18,timed,04,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.1729111671448,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,19,timed,04,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572153.135632,,,,,,,,,,1792.5369989871979,None,,,,,,,,,,,,,,,,,1790.4019751548767,None,1791.3905069828033,None,1,1,1791.3905069828033,None,,,,,1.0124750137329102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,20,timed,04,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572155.0841389,,,,,,,,,,1794.4855260849,None,,,,,,,,,,,,,,,,,1792.7660100460052,None,1793.7534430027008,None,2,1,1793.7534430027008,None,,,,,0.563122034072876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,21,timed,04,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572157.2677355,,,,,,,,,,1796.6701231002808,None,,,,,,,,,,,,,,,,,1794.7145001888275,None,1795.7028121948242,None,2,1,1795.7028121948242,None,,,,,0.8359568119049072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,22,timed,04,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,21,21,21,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572159.0984855,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.8994271755219,None,1797.888295173645,None,1,0,1797.888295173645,None,,,,,0.4776878356933594,1798.4719825983047,1799.4943799972534,1798.5047171115875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,22,timed,04,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1803.515042066574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,23,timed,04,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572166.3284764,,,,,,,,,,1805.730062007904,None,,,,,,,,,,,,,,,,,1803.7119929790497,None,1804.6999909877777,None,2,1,1804.6999909877777,None,,,,,0.8951940536499023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,24,timed,04,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572168.2162921,,,,,,,,,,1807.6181490421295,None,,,,,,,,,,,,,,,,,1805.9594430923462,None,1806.9477031230927,None,1,1,1806.9477031230927,None,,,,,0.5689189434051514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,1,experiment,04,standing,buffer,buffer,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,1807.8597581386566,None,2,8.769169092178345,1807.8597581386566,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572207.9750156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.768072128296,None,2,13.334686040878296,1816.768072128296,None,1830.2357630729675,None,2,14.458101987838745,1830.2357630729675,None,1844.8297049999237,None,1845.819286108017,None,None,0,1845.819286108017,None,1847.357666873932,1848.3784430027008,1847.3903951644897,None,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,1,experiment,04,standing,buffer,buffer,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.399162054062,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,2,experiment,04,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572215.0323124,,,,,,,,,,1854.4346480369568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.5959091186523,None,1853.5847370624542,None,2,1,1853.5847370624542,None,,,,,0.7158401012420654,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,3,experiment,04,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572216.9799926,,,,,,,,,,1856.445147037506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.6633241176605,None,1855.6514630317688,None,2,1,1855.6514630317688,None,,,,,0.6030781269073486,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
1,4,experiment,04,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636572219.4050574,,,,,,,,,,1858.8066041469574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.6101961135864,None,1857.5993959903717,None,1,1,1857.5993959903717,None,,,,,1.0820698738098145,,,,,,,0004,001,04,2021_Nov_10_1318,task-switching-replication,2021.2.3,59.98546952318298,
