blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,timed_resp.rt,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.started,exp_resp.stopped,exp_resp.rt,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,3,timed,15,sitting,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009583.039072,,,,,,,,,,11452.660864114761,None,,,,,,,,,,,,,,,,,11450.520856142044,None,11451.51348400116,None,2,1,11451.51348400116,None,,,,,1.0122690200805664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,4,timed,15,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009585.7634296,,,,,,,,,,,,,,,,,,,,,,,,,,,,11452.890525102615,None,11453.882156133652,None,None,0,11453.882156133652,None,11455.36535859108,11456.389151096344,11455.39769411087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,4,timed,15,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11460.42227602005,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,5,timed,15,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009592.8986688,,,,,,,,,,11462.520713090897,None,,,,,,,,,,,,,,,,,11460.620042085648,None,11461.611137151718,None,1,1,11461.611137151718,None,,,,,0.7975869178771973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,6,timed,15,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009595.2048304,,,,,,,,,,11464.82594203949,None,,,,,,,,,,,,,,,,,11462.750241041183,None,11463.740024089813,None,2,1,11463.740024089813,None,,,,,0.9895420074462891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,7,timed,15,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009597.0449355,,,,,,,,,,11466.665668010712,None,,,,,,,,,,,,,,,,,11465.055448055267,None,11466.049492120743,None,1,1,11466.049492120743,None,,,,,0.47655487060546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,8,timed,15,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009598.6994982,,,,,,,,,,,,11468.291970610619,11469.31109213829,11468.324321985245,None,,,,,,,,,,,,,11466.895267009735,None,11467.886062145233,None,2,0,11467.886062145233,None,,,,,0.33105897903442383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,8,timed,15,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11473.326435089111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,9,timed,15,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009606.456264,,,,,,,,,,,,,,,,,,,,,,,,,,,,11473.523276090622,None,11474.514377117157,None,None,0,11474.514377117157,None,11476.058255672455,11477.081097126007,11476.091044187546,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,9,timed,15,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11481.107586145401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,10,timed,15,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009614.2361321,,,,,,,,,,,,,,,,,,,,,,,,,,,,11481.304427146912,None,11482.296107053757,None,None,0,11482.296107053757,None,11483.837979793549,11484.860331058502,11483.870395183563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,10,timed,15,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11488.889173030853,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,11,timed,15,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009621.068943,,,,,,,,,,11490.690570116043,None,,,,,,,,,,,,,,,,,11489.086477994919,None,11490.077800989151,None,2,1,11490.077800989151,None,,,,,0.48684096336364746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,12,timed,15,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009622.7842143,,,,,,,,,,,,11492.376688599586,11493.3965280056,11492.409909009933,None,,,,,,,,,,,,,11490.920214176178,None,11491.911410093307,None,2,0,11491.911410093307,None,,,,,0.3472170829772949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,12,timed,15,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11497.417304039001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,13,timed,15,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009630.013751,,,,,,,,,,11499.635723114014,None,,,,,,,,,,,,,,,,,11497.614403009415,None,11498.607117176056,None,2,1,11498.607117176056,None,,,,,0.9158298969268799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,14,timed,15,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009632.2082434,,,,,,,,,,11501.829018115997,None,,,,,,,,,,,,,,,,,11499.864930152893,None,11500.85767006874,None,1,1,11500.85767006874,None,,,,,0.841871976852417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,15,timed,15,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009634.5154545,,,,,,,,,,,,,,,,,,,,,,,,,,,,11502.058405160904,None,11503.049684047699,None,1,0,11503.049684047699,None,,,,,0.9507591724395752,11504.107922673225,11505.130717039108,11504.14216208458,None,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,15,timed,15,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11509.147401094437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,16,timed,15,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009641.4501436,,,,,,,,,,11511.071046113968,None,,,,,,,,,,,,,,,,,11509.344808101654,None,11510.336970090866,None,2,1,11510.336970090866,None,,,,,0.5997910499572754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,17,timed,15,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009643.164298,,,,,,,,,,11512.785107135773,None,,,,,,,,,,,,,,,,,11511.300732135773,None,11512.291915178299,None,1,1,11512.291915178299,None,,,,,0.33429718017578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,18,timed,15,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009644.8185472,,,,,,,,,,11514.439746141434,None,,,,,,,,,,,,,,,,,11513.014580011368,None,11514.005432128906,None,2,1,11514.005432128906,None,,,,,0.3338339328765869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,19,timed,15,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,18,18,18,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009646.598058,,,,,,,,,,,,,,,,,,,,,,,,,,,,11514.669521093369,None,11515.661609172821,None,1,0,11515.661609172821,None,,,,,0.392927885055542,11516.190546631813,11517.210554122925,11516.223987102509,None,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,19,timed,15,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11521.225315093994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,20,timed,15,sitting,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009653.5255015,,,,,,,,,,11523.147443056107,None,,,,,,,,,,,,,,,,,11521.422631025314,None,11522.416001081467,None,1,1,11522.416001081467,None,,,,,0.6243188381195068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,21,timed,15,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,20,20,20,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009655.24043,,,,,,,,,,,,,,,,,,,,,,,,,,,,11523.376763105392,None,11524.366647958755,None,2,0,11524.366647958755,None,,,,,0.35018181800842285,11524.832954525948,11525.853259086609,11524.866177082062,None,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,21,timed,15,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11529.868355989456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,22,timed,15,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009662.225951,,,,,,,,,,11531.847684144974,None,,,,,,,,,,,,,,,,,11530.065734148026,None,11531.056703090668,None,2,1,11531.056703090668,None,,,,,0.654710054397583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,23,timed,15,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009664.0000587,,,,,,,,,,11533.621330022812,None,,,,,,,,,,,,,,,,,11532.07705616951,None,11533.067718029022,None,1,1,11533.067718029022,None,,,,,0.4519059658050537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,24,timed,15,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,23,23,23,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009665.89193,,,,,,,,,,,,11535.484346747398,11536.504459142685,11535.517831087112,None,,,,,,,,,,,,,11533.850680112839,None,11534.84150505066,None,1,0,11534.84150505066,None,,,,,0.56968092918396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,24,timed,15,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11540.51955318451,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,1,experiment,15,sitting,buffer,buffer,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,11540.730374097824,None,2,1.494385004043579,11540.730374097824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009744.1889474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11613.790891647339,11614.814341068268,11613.82413816452,None,,,,,,11542.304811000824,None,2,61.658183097839355,11542.304811000824,None,11604.045845031738,None,2,7.069073915481567,11604.045845031738,None,11611.25669002533,None,11612.248169183731,None,None,0,11612.248169183731,None,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,1,experiment,15,sitting,buffer,buffer,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11618.842012166977,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,2,experiment,15,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637009751.0236542,,,,,,,,,,,,11620.616121649742,11621.636979103088,11620.648640155792,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11619.039177179337,None,11620.03206205368,None,1,0,11620.03206205368,None,0.4963669776916504,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
1,2,experiment,15,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11625.722990989685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0015,001,15,2021_Nov_15_1440,task-switching-replication,2021.2.3,59.90348154823709,
