blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,timed_resp.rt,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.started,exp_resp.stopped,exp_resp.rt,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,4,timed,15,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597205.660429,,,,,,,,,,,,230.04490506649017,231.062753200531,230.07772421836853,None,,,,,,,,,,,,,,,,,228.1753602027893,None,229.16486120224,None,2,0,229.16486120224,None,,,,,0.7768919467926025,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,4,timed,15,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.07450699806213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,5,timed,15,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597213.3810625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.30408716201782,None,236.29352021217346,None,None,0,236.29352021217346,None,,,,,,237.77468423843385,238.7958002090454,237.80656218528748,None,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,5,timed,15,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.82247519493103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,6,timed,15,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597220.5090332,,,,,,,,,,244.9214150905609,None,,,,,,,,,,,,,,,,,,,,,243.01904916763306,None,244.00928401947021,None,1,1,244.00928401947021,None,,,,,0.778127908706665,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,7,timed,15,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597222.341787,,,,,,,,,,246.75543403625488,None,,,,,,,,,,,,,,,,,,,,,245.15141320228577,None,246.14248704910278,None,1,1,246.14248704910278,None,,,,,0.4808950424194336,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,8,timed,15,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,7,7,7,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597223.9960585,,,,,,,,,,,,,,,,248.38045704364777,249.40000200271606,248.4141561985016,None,,,,,,,,,,,,,246.98487401008606,None,247.97441005706787,None,1,0,247.97441005706787,None,,,,,0.31104111671447754,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,8,timed,15,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253.40990018844604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,9,timed,15,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597231.3632677,,,,,,,,,,,,255.74768698215485,256.7658851146698,255.7806510925293,None,,,,,,,,,,,,,,,,,253.63927817344666,None,254.6305592060089,None,1,0,254.6305592060089,None,,,,,1.02677583694458,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,9,timed,15,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.77747416496277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,10,timed,15,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597238.2561681,,,,,,,,,,262.66944313049316,None,,,,,,,,,,,,,,,,,,,,,261.0066890716553,None,261.9979040622711,None,1,1,261.9979040622711,None,,,,,0.5254061222076416,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,11,timed,15,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597240.1466002,,,,,,,,,,264.55988121032715,None,,,,,,,,,,,,,,,,,,,,,262.89870500564575,None,263.88844299316406,None,1,1,263.88844299316406,None,,,,,0.5188751220703125,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,12,timed,15,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597242.3962214,,,,,,,,,,,,,,,,266.78073704242706,267.79929399490356,266.8132390975952,None,,,,,,,,,,,,,264.789519071579,None,265.77956104278564,None,2,0,265.77956104278564,None,,,,,0.8797671794891357,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,12,timed,15,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271.84257411956787,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,13,timed,15,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,12,12,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597249.5283852,,,,,,,,,,,,273.91270792484283,274.9305100440979,273.94464206695557,None,,,,,,,,,,,,,,,,,272.03965616226196,None,273.029550075531,None,1,0,273.029550075531,None,,,,,0.7720620632171631,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,13,timed,15,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.97580909729004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,14,timed,15,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597257.2494473,,,,,,,,,,,,281.633838057518,282.65230107307434,281.6663701534271,None,,,,,,,,,,,,,,,,,279.17349910736084,None,280.1624870300293,None,2,0,280.1624870300293,None,,,,,1.4010951519012451,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,14,timed,15,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.6970920562744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,15,timed,15,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597264.5560935,,,,,,,,,,288.96950221061707,None,,,,,,,,,,,,,,,,,,,,,286.89400815963745,None,287.88339710235596,None,2,1,287.88339710235596,None,,,,,0.9721989631652832,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,16,timed,15,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597266.5061605,,,,,,,,,,290.9194312095642,None,,,,,,,,,,,,,,,,,,,,,289.19895601272583,None,290.1885950565338,None,2,1,290.1885950565338,None,,,,,0.5997140407562256,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,17,timed,15,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597268.219285,,,,,,,,,,292.63273310661316,None,,,,,,,,,,,,,,,,,,,,,291.1489601135254,None,292.1390120983124,None,2,1,292.1390120983124,None,,,,,0.38627004623413086,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,18,timed,15,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597270.054398,,,,,,,,,,294.4667692184448,None,,,,,,,,,,,,,,,,,,,,,292.86210918426514,None,293.8527641296387,None,1,1,293.8527641296387,None,,,,,0.4452219009399414,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,19,timed,15,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597271.830111,,,,,,,,,,296.2426381111145,None,,,,,,,,,,,,,,,,,,,,,294.6969590187073,None,295.6873800754547,None,2,1,295.6873800754547,None,,,,,0.4212510585784912,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,20,timed,15,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597273.664512,,,,,,,,,,298.07692313194275,None,,,,,,,,,,,,,,,,,,,,,296.47237515449524,None,297.46360516548157,None,1,1,297.46360516548157,None,,,,,0.4788839817047119,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,21,timed,15,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597275.6214058,,,,,,,,,,,,,,,,300.0058740377426,301.02431201934814,300.0393581390381,None,,,,,,,,,,,,,298.3091251850128,None,299.3040871620178,None,1,0,299.3040871620178,None,,,,,0.5761358737945557,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,21,timed,15,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,305.06835103034973,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,22,timed,15,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597282.5195808,,,,,,,,,,306.932147026062,None,,,,,,,,,,,,,,,,,,,,,305.2656481266022,None,306.25504517555237,None,2,1,306.25504517555237,None,,,,,0.5514199733734131,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,23,timed,15,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597284.350909,,,,,,,,,,308.76353120803833,None,,,,,,,,,,,,,,,,,,,,,307.161906003952,None,308.1523480415344,None,1,1,308.1523480415344,None,,,,,0.503960132598877,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,24,timed,15,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597286.0613782,,,,,,,,,,310.4746561050415,None,,,,,,,,,,,,,,,,,,,,,308.9922311306,None,309.98120617866516,None,1,1,309.98120617866516,None,,,,,0.3669450283050537,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,1,experiment,15,sitting,buffer,buffer,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,310.71668815612793,None,2,26.721094131469727,310.71668815612793,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597370.687047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0806723117828,396.1019902229309,395.11321902275085,None,,,,,,337.5258882045746,None,2,46.962960958480835,337.5258882045746,None,384.589467048645,None,2,7.8044939041137695,384.589467048645,None,392.55119013786316,None,393.5410370826721,None,None,0,393.5410370826721,None,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,1,experiment,15,sitting,buffer,buffer,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.1282420158386,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,2,experiment,15,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597377.633624,,,,,,,,,,402.0470190048218,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.32521200180054,None,401.31545305252075,None,2,1,401.31545305252075,None,0.6094400882720947,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,3,experiment,15,sitting,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597379.3441622,,,,,,,,,,403.7578270435333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.27639508247375,None,403.2636811733246,None,2,1,403.2636811733246,None,0.39806199073791504,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
1,4,experiment,15,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637597381.057374,,,,,,,,,,405.47084307670593,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403.9873421192169,None,404.97695803642273,None,2,1,404.97695803642273,None,0.4039151668548584,0031,001,15,2021_Nov_22_1003,task-switching-replication,2021.2.3,59.98512636866012,
