blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,6,timed,14,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2934.3591849803925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,7,timed,14,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996807.7295792,,,,,,,,,,2936.313397169113,None,,,,,,,,,,,,,2934.588875055313,None,2935.5800280570984,None,2,1,0.5990250110626221,2935.5800280570984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,8,timed,14,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996809.9164035,,,,,,,,,,2938.50075507164,None,,,,,,,,,,,,,2936.54309797287,None,2937.532874107361,None,1,1,0.8579189777374268,2937.532874107361,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,9,timed,14,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996811.6899147,,,,,,,,,,2940.275083065033,None,,,,,,,,,,,,,2938.7307209968567,None,2939.7211680412292,None,1,1,0.4365501403808594,2939.7211680412292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,10,timed,14,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996813.765838,,,,,,,,,,2942.3496170043945,None,,,,,,,,,,,,,2940.5047512054443,None,2941.497708082199,None,2,1,0.7026379108428955,2941.497708082199,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,11,timed,14,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996815.598663,,,,,,,,,,,,,,,,,,,,,,,,2942.5789589881897,None,2943.5699892044067,None,2,0,0.476787805557251,2943.5699892044067,None,,,,,2944.154078245163,2945.1756370067596,2944.187592983246,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,11,timed,14,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2949.190898180008,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,12,timed,14,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996822.6443024,,,,,,,,,,2951.2291049957275,None,,,,,,,,,,,,,2949.38805603981,None,2950.37837600708,None,2,1,0.7224249839782715,2950.37837600708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,13,timed,14,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996824.4758904,,,,,,,,,,2953.0609061717987,None,,,,,,,,,,,,,2951.4582509994507,None,2952.4481661319733,None,2,1,0.49751996994018555,2952.4481661319733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,14,timed,14,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996826.367081,,,,,,,,,,2954.951632976532,None,,,,,,,,,,,,,2953.2903201580048,None,2954.2802259922028,None,1,1,0.5665109157562256,2954.2802259922028,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,15,timed,14,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996828.1433957,,,,,,,,,,2956.7276680469513,None,,,,,,,,,,,,,2955.1813580989838,None,2956.174549102783,None,2,1,0.4519820213317871,2956.174549102783,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,16,timed,14,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996829.8568397,,,,,,,,,,2958.441609144211,None,,,,,,,,,,,,,2956.9570360183716,None,2957.947265148163,None,2,1,0.3784298896789551,2957.947265148163,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,17,timed,14,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996831.8733194,,,,,,,,,,2960.4571821689606,None,,,,,,,,,,,,,2958.6716051101685,None,2959.664400100708,None,1,1,0.6532881259918213,2959.664400100708,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,18,timed,14,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996833.9443824,,,,,,,,,,2962.5291380882263,None,,,,,,,,,,,,,2960.686422109604,None,2961.679207086563,None,1,1,0.7533700466156006,2961.679207086563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,19,timed,14,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996835.716524,,,,,,,,,,2964.3007991313934,None,,,,,,,,,,,,,2962.757929086685,None,2963.747255086899,None,2,1,0.464587926864624,2963.747255086899,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,20,timed,14,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996838.3226984,,,,,,,,,,2966.906491994858,None,,,,,,,,,,,,,2964.5298562049866,None,2965.521175146103,None,1,1,1.2315080165863037,2965.521175146103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,21,timed,14,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996840.3926063,,,,,,,,,,2968.9774041175842,None,,,,,,,,,,,,,2967.1364240646362,None,2968.1269841194153,None,1,1,0.7014281749725342,2968.1269841194153,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,22,timed,14,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996842.5868616,,,,,,,,,,,,,,,,,,,,,,,,2969.207288980484,None,2970.1986920833588,None,2,0,0.8324728012084961,2970.1986920833588,None,,,,,,,,,2971.1423633098602,2972.1619391441345,2971.175894021988,None,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,22,timed,14,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2976.1785151958466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,23,timed,14,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996849.7498379,,,,,,,,,,2978.334827184677,None,,,,,,,,,,,,,2976.3755531311035,None,2977.366233110428,None,2,1,0.8322579860687256,2977.366233110428,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,24,timed,14,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,23,23,23,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996852.4739726,,,,,,,,,,,,,,,,,,,,,,,,2978.56419301033,None,2979.555927991867,None,None,0,,2979.555927991867,None,,,,,,,,,,,,,2981.0389189243315,2982.060557126999,2981.070962190628,None,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,24,timed,14,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2986.0867969989777,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,1,experiment,14,sitting,buffer,buffer,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2986.2969460487366,None,2,7.2874720096588135,2986.2969460487366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996924.6302707,,,,,,,,,,3053.2159280776978,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2993.702080011368,None,2,11.865408182144165,2993.702080011368,None,3005.700930118561,None,2,45.56914782524109,3005.700930118561,None,3051.4335510730743,None,3052.424383163452,None,2,1,0.6478149890899658,3052.424383163452,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,2,experiment,14,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996926.824174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3055.379571199417,3056.401355981827,3055.4139280319214,None,,,,,,,,,,,,,,,,,3053.4460780620575,None,3054.438427209854,None,2,0,0.8227331638336182,3054.438427209854,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,2,experiment,14,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060.4126629829407,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,3,experiment,14,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996933.8382533,,,,,,,,,,3062.422763109207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060.642122030258,None,3061.632348060608,None,1,1,0.6789629459381104,3061.632348060608,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,4,experiment,14,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996935.6706393,,,,,,,,,,3064.2556672096252,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3062.6517901420593,None,3063.642571210861,None,1,1,0.45940518379211426,3063.642571210861,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,5,experiment,14,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996937.51237,,,,,,,,,,3066.096671104431,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3064.4857771396637,None,3065.4784581661224,None,2,1,0.4149138927459717,3065.4784581661224,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,6,experiment,14,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996939.2259526,,,,,,,,,,3067.8108282089233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3066.326553106308,None,3067.3162820339203,None,2,1,0.3716909885406494,3067.3162820339203,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,7,experiment,14,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996941.0008337,,,,,,,,,,3069.5857791900635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3068.0414650440216,None,3069.031841993332,None,2,1,0.4364309310913086,3069.031841993332,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,8,experiment,14,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996942.7168033,,,,,,,,,,3071.301681995392,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3069.815105199814,None,3070.806554079056,None,2,1,0.3594338893890381,3070.806554079056,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,9,experiment,14,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996944.3736606,,,,,,,,,,3072.9584860801697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3071.5314099788666,None,3072.5230832099915,None,2,1,0.3130490779876709,3072.5230832099915,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,10,experiment,14,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996946.5025692,,,,,,,,,,3075.087949991226,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3073.1875150203705,None,3074.178171157837,None,2,1,0.7919869422912598,3074.178171157837,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
1,11,experiment,14,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636996948.3365986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3076.8921172618866,3077.9106600284576,3076.925122022629,None,,,,,,,,,,,,,,,,,3075.317812204361,None,3076.306722164154,None,1,0,0.47420692443847656,3076.306722164154,None,0014,001,14,2021_Nov_15_1116,task-switching-replication,2021.2.3,59.828970585508294,
