blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.started,exp_resp.stopped,exp_resp.rt,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,4,timed,13,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354253.576369,,,,,,,,,,,,,,2825.785106897354,None,,,,,,,,,,,,,,,,,2824.0642490386963,None,2825.0547049045563,None,1,1,0.6353151798248291,2825.0547049045563,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,5,timed,13,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354255.5866878,,,,,,,,,,,,,,2827.795742034912,None,,,,,,,,,,,,,,,,,2826.0146498680115,None,2827.004812002182,None,1,1,0.6790850162506104,2827.004812002182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,6,timed,13,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354257.7771952,,,,,,,,,,,,,,2829.9855830669403,None,,,,,,,,,,,,,,,,,2828.0255069732666,None,2829.017004966736,None,2,1,0.8241071701049805,2829.017004966736,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,7,timed,13,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354259.7860038,,,,,,,,,,,,,,2831.9947440624237,None,,,,,,,,,,,,,,,,,2830.2150099277496,None,2831.20481801033,None,2,1,0.6412150859832764,2831.20481801033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,8,timed,13,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354261.6763053,,,,,,,,,,,,,,2833.8849759101868,None,,,,,,,,,,,,,,,,,2832.224063873291,None,2833.2134380340576,None,1,1,0.56911301612854,2833.2134380340576,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,9,timed,13,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354264.3378286,,,,,,,,,,,,,,2836.546672105789,None,,,,,,,,,,,,,,,,,2834.114643096924,None,2835.104392051697,None,1,1,1.3297698497772217,2835.104392051697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,10,timed,13,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354267.057212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2836.776002883911,None,2837.7654860019684,None,None,0,,2837.7654860019684,None,2839.2462645053865,2840.2667739391327,2839.2779960632324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,10,timed,13,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2844.2954630851746,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,11,timed,13,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354274.003621,,,,,,,,,,,,,,,,2846.1834404468536,2847.2023029327393,2846.2167139053345,None,,,,,,,,,,,,,2844.4920370578766,None,2845.4813480377197,None,1,0,0.6171510219573975,2845.4813480377197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,11,timed,13,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2851.2452380657196,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,12,timed,13,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354281.014286,,,,,,,,,,2853.194187402725,2854.2118570804596,2853.2264029979706,None,,,,,,,,,,,,,,,,,,,2851.442219018936,None,2852.433170080185,None,2,0,0.6349489688873291,2852.433170080185,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,12,timed,13,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2858.2556409835815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,13,timed,13,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354288.144237,,,,,,,,,,,,,,2860.35249209404,None,,,,,,,,,,,,,,,,,2858.4524528980255,None,2859.441370010376,None,1,1,0.7715950012207031,2859.441370010376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,14,timed,13,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,13,13,13,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354290.212072,,,,,,,,,,2862.3918313980103,2863.411022901535,2862.425069093704,None,,,,,,,,,,,,,,,,,,,2860.5819630622864,None,2861.5708079338074,None,1,0,0.745927095413208,2861.5708079338074,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,14,timed,13,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2867.4275279045105,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,15,timed,13,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354297.2559035,,,,,,,,,,,,,,,,2869.4357085227966,2870.453985929489,2869.4694390296936,None,,,,,,,,,,,,,2867.624629020691,None,2868.6145350933075,None,1,0,0.7561900615692139,2868.6145350933075,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,15,timed,13,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2874.496242046356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,16,timed,13,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354304.3864517,,,,,,,,,,,,,,2876.5945410728455,None,,,,,,,,,,,,,,,,,2874.693084001541,None,2875.6818718910217,None,2,1,0.7681770324707031,2875.6818718910217,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,17,timed,13,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354306.3971353,,,,,,,,,,,,,,2878.6050159931183,None,,,,,,,,,,,,,,,,,2876.8248360157013,None,2877.8149960041046,None,1,1,0.6608860492706299,2877.8149960041046,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,18,timed,13,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354308.4658358,,,,,,,,,,2880.6456105709076,2881.664244890213,2880.6786189079285,None,,,,,,,,,,,,,,,,,,,2878.8345880508423,None,2879.8248920440674,None,1,0,0.7549049854278564,2879.8248920440674,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,18,timed,13,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2885.7089319229126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,19,timed,13,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,18,18,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354315.9504757,,,,,,,,,,2888.130344390869,2889.1478860378265,2888.1630489826202,None,,,,,,,,,,,,,,,,,,,2885.906163930893,None,2886.8954610824585,None,1,0,1.1131517887115479,2886.8954610824585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,19,timed,13,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2893.193130970001,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,20,timed,13,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354322.8423853,,,,,,,,,,,,,,2895.0511450767517,None,,,,,,,,,,,,,,,,,2893.3901500701904,None,2894.3798320293427,None,2,1,0.560762882232666,2894.3798320293427,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,21,timed,13,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354325.1676264,,,,,,,,,,,,,,2897.376941919327,None,,,,,,,,,,,,,,,,,2895.280737876892,None,2896.272439956665,None,2,1,0.9672830104827881,2896.272439956665,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,22,timed,13,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354327.8892124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2897.60631108284,None,2898.596698999405,None,None,0,,2898.596698999405,None,,,,,2900.0786304950716,2901.104551076889,2900.1151649951935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,22,timed,13,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.13050699234,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,23,timed,13,sitting,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354335.6680503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2905.3274269104004,None,2906.316829919815,None,None,0,,2906.316829919815,None,,,,,2907.857119369507,2908.8781089782715,2907.889401912689,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,23,timed,13,sitting,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912.9000210762024,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,24,timed,13,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,23,23,23,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354343.4385324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2913.09672999382,None,2914.0866808891296,None,None,0,,2914.0866808891296,None,2915.627569484711,2916.648798942566,2915.659154891968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,24,timed,13,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2920.6763548851013,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,1,experiment,13,sitting,buffer,buffer,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,2920.8882439136505,None,2,27.022218942642212,2920.8882439136505,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354405.5688062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2977.757884311676,2978.7873029708862,2977.7908420562744,None,2947.9909529685974,None,2,23.041517972946167,2947.9909529685974,None,2971.166594028473,None,2,3.938716173171997,2971.166594028473,None,2975.2266919612885,None,2976.2165451049805,None,None,0,2976.2165451049805,None,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,1,experiment,13,sitting,buffer,buffer,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2982.8118979930878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
1,2,experiment,13,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637354412.4062908,,,,,,,,,,2984.652993297577,2985.7008209228516,2984.6797308921814,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2983.0090799331665,None,2984.0007820129395,None,1,0,2984.0007820129395,None,0.4743218421936035,,,,,,,0029,001,13,2021_Nov_19_1434,task-switching-replication,2021.2.3,60.017829469566124,
